x,y,dx,dy
180.6275748,20.5855871,-3.1882724,-3.1756761
180.8288044,20.3796433,-3.2486413,-3.113893
181.0260438,20.169875,-3.3078132,-3.0509625
181.2192205,19.9563593,-3.3657662,-2.9869078
181.4082632,19.739175,-3.422479,-2.9217525
181.5931023,19.5184021,-3.4779307,-2.8555206
181.7736697,19.294122,-3.5321009,-2.7882366
181.9498987,19.0664172,-3.5849696,-2.7199251
182.1217246,18.8353717,-3.6365174,-2.6506115
182.289084,18.6010706,-3.6867252,-2.5803212
182.4519152,18.3636002,-3.7355746,-2.5090801
182.6101582,18.1230481,-3.7830475,-2.4369144
182.7637547,17.8795029,-3.8291264,-2.3638509
182.9126481,17.6330543,-3.8737944,-2.2899163
183.0567836,17.3837932,-3.9170351,-2.2151379
183.1961081,17.1318113,-3.9588324,-2.1395434
183.3305701,16.8772015,-3.999171,-2.0631605
183.4601202,16.6200577,-4.0380361,-1.9860173
183.5847106,16.3604746,-4.0754132,-1.9081424
183.7042955,16.0985479,-4.1112886,-1.8295644
183.8188306,15.834374,-4.1456492,-1.7503122
183.928274,15.5680503,-4.1784822,-1.6704151
184.0325852,15.2996749,-4.2097755,-1.5899025
184.1317257,15.0293467,-4.2395177,-1.508804
184.2256591,14.7571654,-4.2676977,-1.4271496
184.3143508,14.4832312,-4.2943052,-1.3449694
184.397768,14.207645,-4.3193304,-1.2622935
184.47588,13.9305085,-4.342764,-1.1791525
184.5486581,13.6519236,-4.3645974,-1.0955771
184.6160755,13.3719932,-4.3848226,-1.011598
184.6781072,13.0908202,-4.4034322,-0.9272461
184.7347304,12.8085084,-4.4204191,-0.8425525
184.7859243,12.5251617,-4.4357773,-0.7575485
184.83167,12.2408846,-4.449501,-0.6722654
184.8719507,11.9557817,-4.4615852,-0.5867345
184.9067515,11.6699582,-4.4720254,-0.5009875
184.9360595,11.3835194,-4.4808179,-0.4150558
184.9598641,11.0965708,-4.4879592,-0.3289712
184.9781563,10.8092181,-4.4934469,-0.2427654
184.9909295,10.5215673,-4.4972789,-0.1564702
184.998179,10.2337243,-4.4994537,-0.0701173
184.9999021,9.9457951,-4.4999706,0.0162615
184.9960981,9.657886,-4.4988294,0.1026342
184.9867685,9.3701028,-4.4960305,0.1889691
184.9719167,9.0825518,-4.491575,0.2752345
184.9515481,8.7953389,-4.4854644,0.3613983
184.9256704,8.5085698,-4.4777011,0.4474291
184.8942929,8.2223503,-4.4682879,0.5332949
184.8574273,7.9367858,-4.4572282,0.6189643
184.8150872,7.6519815,-4.4445262,0.7044056
184.7672881,7.3680424,-4.4301864,0.7895873
184.7140477,7.0850731,-4.4142143,0.8744781
184.6553856,6.8031779,-4.3966157,0.9590466
184.5913234,6.5224606,-4.377397,1.0432618
184.5218847,6.2430247,-4.3565654,1.1270926
184.4470951,5.9649731,-4.3341285,1.2105081
184.3669822,5.6884083,-4.3100947,1.2934775
184.2815754,5.4134322,-4.2844726,1.3759703
184.1909063,5.1401462,-4.2572719,1.4579561
184.0950082,4.8686508,-4.2285025,1.5394048
183.9939165,4.5990463,-4.1981749,1.6202861
183.8876684,4.3314318,-4.1663005,1.7005705
183.7763031,4.065906,-4.1328909,1.7802282
183.6598617,3.8025668,-4.0979585,1.85923
183.538387,3.5415111,-4.0615161,1.9375467
183.4119237,3.2828352,-4.0235771,2.0151494
183.2805186,3.0266345,-3.9841556,2.0920097
183.1442199,2.7730032,-3.943266,2.1680991
183.003078,2.5220348,-3.9009234,2.2433896
182.8571448,2.2738219,-3.8571434,2.3178534
182.7064741,2.0284558,-3.8119422,2.3914633
182.5511214,1.786027,-3.7653364,2.4641919
182.391144,1.5466249,-3.7173432,2.5360125
182.2266008,1.3103376,-3.6679802,2.6068987
182.0575524,1.0772521,-3.6172657,2.6768244
181.8840612,0.8474545,-3.5652184,2.7457637
181.706191,0.6210293,-3.5118573,2.8136912
181.5240075,0.39806,-3.4572022,2.880582
181.3375776,0.1786287,-3.4012733,2.9464114
181.1469702,-0.0371836,-3.3440911,3.0111551
180.9522555,-0.2492976,-3.2856766,3.0747893
180.7535051,-0.4576349,-3.2260515,3.1372905
180.5507924,-0.6621189,-3.1652377,3.1986357
180.344192,-0.8626743,-3.1032576,3.2588023
180.13378,-1.059227,-3.040134,3.3177681
179.9196341,-1.2517047,-2.9758902,3.3755114
179.701833,-1.4400365,-2.9105499,3.432011
179.4804571,-1.624153,-2.8441371,3.4872459
179.255588,-1.8039863,-2.7766764,3.5411959
179.0273083,-1.9794701,-2.7081925,3.593841
178.7957024,-2.1505399,-2.6387107,3.645162
178.5608555,-2.3171325,-2.5682567,3.6951397
178.3228542,-2.4791866,-2.4968563,3.743756
178.0817862,-2.6366425,-2.4245358,3.7909927
177.8377402,-2.7894421,-2.3513221,3.8368326
177.5908062,-2.9375292,-2.2772419,3.8812587
177.3410753,-3.0808491,-2.2023226,3.9242547
177.0886393,-3.2193492,-2.1265918,3.9658047
176.8335914,-3.3529782,-2.0500774,4.0058935
176.5760256,-3.4816871,-1.9728077,4.0445061
176.3160366,-3.6054284,-1.894811,4.0816285
176.0537203,-3.7241564,-1.8161161,4.1172469
175.7891735,-3.8378275,-1.736752,4.1513483
175.5224935,-3.9463998,-1.656748,4.1839199
175.2537786,-4.0498331,-1.5761336,4.2149499
174.9831278,-4.1480895,-1.4949383,4.2444269
174.7106409,-4.2411328,-1.4131923,4.2723398
174.4364182,-4.3289286,-1.3309255,4.2986786
174.1605609,-4.4114445,-1.2481683,4.3234334
173.8831705,-4.4886503,-1.1649511,4.3465951
173.6043492,-4.5605174,-1.0813048,4.3681552
173.3241999,-4.6270193,-0.99726,4.3881058
173.0428257,-4.6881317,-0.9128477,4.4064395
172.7607082,-4.7457369,-0.8991681,4.4092513
172.4785761,-4.8032715,-0.8991681,4.4092513
172.1964441,-4.860806,-0.8991681,4.4092513
171.914312,-4.9183405,-0.8991681,4.4092513
171.63218,-4.975875,-0.8991681,4.4092513
171.350048,-5.0334095,-0.8991681,4.4092513
171.0679159,-5.090944,-0.8991681,4.4092513
170.7857839,-5.1484785,-0.8991681,4.4092513
170.5036519,-5.206013,-0.8991681,4.4092513
170.2215198,-5.2635476,-0.8991681,4.4092513
169.9393878,-5.3210821,-0.8991681,4.4092513
169.6572557,-5.3786166,-0.8991681,4.4092513
169.3751237,-5.4361511,-0.8991681,4.4092513
169.0929917,-5.4936856,-0.8991681,4.4092513
168.8108596,-5.5512201,-0.8991681,4.4092513
168.5287276,-5.6087546,-0.8991681,4.4092513
168.2465955,-5.6662891,-0.8991681,4.4092513
167.9644635,-5.7238237,-0.8991681,4.4092513
167.6823315,-5.7813582,-0.8991681,4.4092513
167.4001994,-5.8388927,-0.8991681,4.4092513
167.1180674,-5.8964272,-0.8991681,4.4092513
166.8359353,-5.9539617,-0.8991681,4.4092513
166.5538033,-6.0114962,-0.8991681,4.4092513
166.2716713,-6.0690307,-0.8991681,4.4092513
165.9895392,-6.1265652,-0.8991681,4.4092513
165.7074072,-6.1840998,-0.8991681,4.4092513
165.4252752,-6.2416343,-0.8991681,4.4092513
165.1431431,-6.2991688,-0.8991681,4.4092513
164.8610111,-6.3567033,-0.8991681,4.4092513
164.578879,-6.4142378,-0.8991681,4.4092513
164.296747,-6.4717723,-0.8991681,4.4092513
164.014615,-6.5293068,-0.8991681,4.4092513
163.7324829,-6.5868413,-0.8991681,4.4092513
163.4503509,-6.6443759,-0.8991681,4.4092513
163.1682188,-6.7019104,-0.8991681,4.4092513
162.8860868,-6.7594449,-0.8991681,4.4092513
162.6039548,-6.8169794,-0.8991681,4.4092513
162.3218227,-6.8745139,-0.8991681,4.4092513
162.0396907,-6.9320484,-0.8991681,4.4092513
161.7575586,-6.9895829,-0.8991681,4.4092513
161.4754266,-7.0471174,-0.8991681,4.4092513
161.1932946,-7.104652,-0.8991681,4.4092513
160.9111625,-7.1621865,-0.8991681,4.4092513
160.6290305,-7.219721,-0.8991681,4.4092513
160.3468985,-7.2772555,-0.8991681,4.4092513
160.0647664,-7.33479,-0.8991681,4.4092513
159.7826344,-7.3923245,-0.8991681,4.4092513
159.5005023,-7.449859,-0.8991681,4.4092513
159.2183703,-7.5073936,-0.8991681,4.4092513
158.9362383,-7.5649281,-0.8991681,4.4092513
158.6541062,-7.6224626,-0.8991681,4.4092513
158.3719742,-7.6799971,-0.8991681,4.4092513
158.0898421,-7.7375316,-0.8991681,4.4092513
157.8077101,-7.7950661,-0.8991681,4.4092513
157.5255781,-7.8526006,-0.8991681,4.4092513
157.243446,-7.9101351,-0.8991681,4.4092513
156.961314,-7.9676697,-0.8991681,4.4092513
156.679182,-8.0252042,-0.8991681,4.4092513
156.3970499,-8.0827387,-0.8991681,4.4092513
156.1149179,-8.1402732,-0.8991681,4.4092513
155.8327858,-8.1978077,-0.8991681,4.4092513
155.5506538,-8.2553422,-0.8991681,4.4092513
155.2685218,-8.3128767,-0.8991681,4.4092513
154.9863897,-8.3704112,-0.8991681,4.4092513
154.7042577,-8.4279458,-0.8991681,4.4092513
154.4221256,-8.4854803,-0.8991681,4.4092513
154.1399936,-8.5430148,-0.8991681,4.4092513
153.8578616,-8.6005493,-0.8991681,4.4092513
153.5757295,-8.6580838,-0.8991681,4.4092513
153.2935975,-8.7156183,-0.8991681,4.4092513
153.0114654,-8.7731528,-0.8991681,4.4092513
152.7293334,-8.8306873,-0.8991681,4.4092513
152.4472014,-8.8882219,-0.8991681,4.4092513
152.1650693,-8.9457564,-0.8991681,4.4092513
151.8829373,-9.0032909,-0.8991681,4.4092513
151.6008053,-9.0608254,-0.8991681,4.4092513
151.3186732,-9.1183599,-0.8991681,4.4092513
151.0365412,-9.1758944,-0.8991681,4.4092513
150.7544091,-9.2334289,-0.8991681,4.4092513
150.4722771,-9.2909634,-0.8991681,4.4092513
150.1901451,-9.348498,-0.8991681,4.4092513
149.908013,-9.4060325,-0.8991681,4.4092513
149.625881,-9.463567,-0.8991681,4.4092513
149.3437489,-9.5211015,-0.8991681,4.4092513
149.0616169,-9.578636,-0.8991681,4.4092513
148.7794849,-9.6361705,-0.8991681,4.4092513
148.4973528,-9.693705,-0.8991681,4.4092513
148.2152208,-9.7512395,-0.8991681,4.4092513
147.9330887,-9.8087741,-0.8991681,4.4092513
147.6509567,-9.8663086,-0.8991681,4.4092513
147.3688247,-9.9238431,-0.8991681,4.4092513
147.0866926,-9.9813776,-0.8991681,4.4092513
146.8045606,-10.0389121,-0.8991681,4.4092513
146.5224286,-10.0964466,-0.8991681,4.4092513
146.2402965,-10.1539811,-0.8991681,4.4092513
145.9581645,-10.2115156,-0.8991681,4.4092513
145.6760324,-10.2690502,-0.8991681,4.4092513
145.3939004,-10.3265847,-0.8991681,4.4092513
145.1117684,-10.3841192,-0.8991681,4.4092513
144.8296363,-10.4416537,-0.8991681,4.4092513
144.5475043,-10.4991882,-0.8991681,4.4092513
144.2653722,-10.5567227,-0.8991681,4.4092513
143.9832402,-10.6142572,-0.8991681,4.4092513
143.7011082,-10.6717917,-0.8991681,4.4092513
143.4189761,-10.7293263,-0.8991681,4.4092513
143.1368441,-10.7868608,-0.8991681,4.4092513
142.8547121,-10.8443953,-0.8991681,4.4092513
142.57258,-10.9019298,-0.8991681,4.4092513
142.290448,-10.9594643,-0.8991681,4.4092513
142.0083159,-11.0169988,-0.8991681,4.4092513
141.7261839,-11.0745333,-0.8991681,4.4092513
141.4440519,-11.1320678,-0.8991681,4.4092513
141.1619198,-11.1896024,-0.8991681,4.4092513
140.8797878,-11.2471369,-0.8991681,4.4092513
140.5976557,-11.3046714,-0.8991681,4.4092513
140.3155237,-11.3622059,-0.8991681,4.4092513
140.0333917,-11.4197404,-0.8991681,4.4092513
139.7512596,-11.4772749,-0.8991681,4.4092513
139.4691276,-11.5348094,-0.8991681,4.4092513
139.1869955,-11.592344,-0.8991681,4.4092513
138.9048635,-11.6498785,-0.8991681,4.4092513
138.6227315,-11.707413,-0.8991681,4.4092513
138.3405994,-11.7649475,-0.8991681,4.4092513
138.0584674,-11.822482,-0.8991681,4.4092513
137.7763354,-11.8800165,-0.8991681,4.4092513
137.4942033,-11.937551,-0.8991681,4.4092513
137.2120713,-11.9950855,-0.8991681,4.4092513
136.9299392,-12.0526201,-0.8991681,4.4092513
136.6478072,-12.1101546,-0.8991681,4.4092513
136.3656752,-12.1676891,-0.8991681,4.4092513
136.0835431,-12.2252236,-0.8991681,4.4092513
135.8014111,-12.2827581,-0.8991681,4.4092513
135.519279,-12.3402926,-0.8991681,4.4092513
135.237147,-12.3978271,-0.8991681,4.4092513
134.955015,-12.4553616,-0.8991681,4.4092513
134.6728829,-12.5128962,-0.8991681,4.4092513
134.3907509,-12.5704307,-0.8991681,4.4092513
134.1086189,-12.6279652,-0.8991681,4.4092513
133.8264868,-12.6854997,-0.8991681,4.4092513
133.5443548,-12.7430342,-0.8991681,4.4092513
133.2622227,-12.8005687,-0.8991681,4.4092513
132.9800907,-12.8581032,-0.8991681,4.4092513
132.6979587,-12.9156377,-0.8991681,4.4092513
132.4158266,-12.9731723,-0.8991681,4.4092513
132.1336946,-13.0307068,-0.8991681,4.4092513
131.8515625,-13.0882413,-0.8991681,4.4092513
131.5694305,-13.1457758,-0.8991681,4.4092513
131.2872985,-13.2033103,-0.8991681,4.4092513
131.0051664,-13.2608448,-0.8991681,4.4092513
130.7230344,-13.3183793,-0.8991681,4.4092513
130.4409023,-13.3759138,-0.8991681,4.4092513
130.1587703,-13.4334484,-0.8991681,4.4092513
129.8766383,-13.4909829,-0.8991681,4.4092513
129.5945062,-13.5485174,-0.8991681,4.4092513
129.3123742,-13.6060519,-0.8991681,4.4092513
129.0302422,-13.6635864,-0.8991681,4.4092513
128.7481101,-13.7211209,-0.8991681,4.4092513
128.4659781,-13.7786554,-0.8991681,4.4092513
128.183846,-13.8361899,-0.8991681,4.4092513
127.901714,-13.8937245,-0.8991681,4.4092513
127.619582,-13.951259,-0.8991681,4.4092513
127.3374499,-14.0087935,-0.8991681,4.4092513
127.0553179,-14.066328,-0.8991681,4.4092513
126.7731858,-14.1238625,-0.8991681,4.4092513
126.4910538,-14.181397,-0.8991681,4.4092513
126.2089218,-14.2389315,-0.8991681,4.4092513
125.9267897,-14.296466,-0.8991681,4.4092513
125.6446577,-14.3540006,-0.8991681,4.4092513
125.3625256,-14.4115351,-0.8991681,4.4092513
125.0803936,-14.4690696,-0.8991681,4.4092513
124.7982616,-14.5266041,-0.8991681,4.4092513
124.5161295,-14.5841386,-0.8991681,4.4092513
124.2339975,-14.6416731,-0.8991681,4.4092513
123.9518655,-14.6992076,-0.8991681,4.4092513
123.6697334,-14.7567421,-0.8991681,4.4092513
123.3876014,-14.8142767,-0.8991681,4.4092513
123.1054693,-14.8718112,-0.8991681,4.4092513
122.8233373,-14.9293457,-0.8991681,4.4092513
122.5412053,-14.9868802,-0.8991681,4.4092513
122.2590732,-15.0444147,-0.8991681,4.4092513
121.9769412,-15.1019492,-0.8991681,4.4092513
121.6948091,-15.1594837,-0.8991681,4.4092513
121.4126771,-15.2170183,-0.8991681,4.4092513
121.1305451,-15.2745528,-0.8991681,4.4092513
120.848413,-15.3320873,-0.8991681,4.4092513
120.566281,-15.3896218,-0.8991681,4.4092513
120.284149,-15.4471563,-0.8991681,4.4092513
120.0020169,-15.504691,-0.899637,4.4091556
119.7202288,-15.5638789,-0.9503588,4.3985018
119.4391409,-15.6263083,-1.0009546,4.3872645
119.1587908,-15.691971,-1.0514177,4.3754452
118.8792155,-15.7608582,-1.1017412,4.3630455
118.6004521,-15.8329607,-1.1519186,4.3500671
118.3225377,-15.9082691,-1.2019432,4.3365116
118.045509,-15.9867733,-1.2518084,4.3223808
117.7694029,-16.0684629,-1.3015075,4.3076767
117.4942559,-16.1533272,-1.3510339,4.2924011
117.2201046,-16.2413547,-1.4003812,4.2765562
116.9469853,-16.3325338,-1.4495426,4.2601439
116.6749343,-16.4268526,-1.4985118,4.2431665
116.4039876,-16.5242983,-1.5472822,4.2256263
116.1341811,-16.6248582,-1.5958474,4.2075255
115.8655508,-16.7285188,-1.6442009,4.1888666
115.5981321,-16.8352664,-1.6923362,4.169652
115.3319607,-16.9450869,-1.7402471,4.1498843
115.0670717,-17.0579657,-1.7879271,4.1295662
114.8035004,-17.1738879,-1.8353699,4.1087002
114.5412816,-17.2928379,-1.8825693,4.0872892
114.2804502,-17.4148001,-1.929519,4.065336
114.0210408,-17.5397583,-1.9762127,4.0428435
113.7630878,-17.6676959,-2.0226442,4.0198147
113.5066254,-17.798596,-2.0688074,3.9962527
113.2516876,-17.9324411,-2.1146962,3.9721606
112.9983083,-18.0692135,-2.1603045,3.9475416
112.746521,-18.2088951,-2.2056262,3.9223989
112.4963591,-18.3514674,-2.2506554,3.8967359
112.2478559,-18.4969113,-2.2953859,3.870556
112.0010443,-18.6452078,-2.339812,3.8438626
111.7559571,-18.7963369,-2.3839277,3.8166594
111.5126267,-18.9502788,-2.4277272,3.7889498
111.2710854,-19.107013,-2.4712046,3.7607377
111.0313653,-19.2665187,-2.5143542,3.7320266
110.7934982,-19.4287748,-2.5571703,3.7028205
110.5575156,-19.5937597,-2.5996472,3.6731233
110.3234489,-19.7614515,-2.6417792,3.6429387
110.091329,-19.931828,-2.6835608,3.612271
109.8611868,-20.1048666,-2.7249864,3.581124
109.6330528,-20.2805443,-2.7660505,3.549502
109.4069572,-20.4588379,-2.8067477,3.5174092
109.1829301,-20.6397236,-2.8470726,3.4848497
108.9610012,-20.8231776,-2.8870198,3.451828
108.7411999,-21.0091754,-2.926584,3.4183484
108.5235554,-21.1976923,-2.96576,3.3844154
108.3080965,-21.3887035,-3.0045426,3.3500334
108.0948518,-21.5821835,-3.0429267,3.315207
107.8838497,-21.7781066,-3.0809071,3.2799408
107.675118,-21.9764469,-3.1184788,3.2442395
107.4686846,-22.1771781,-3.1556368,3.2081079
107.2645767,-22.3802736,-3.1923762,3.1715508
107.0628214,-22.5857063,-3.2286921,3.1345729
106.8634456,-22.7934491,-3.2645798,3.0971792
106.6664756,-23.0034744,-3.3000344,3.0593746
106.4719376,-23.2157543,-3.3350512,3.0211642
106.2798574,-23.4302607,-3.3696257,2.9825531
106.0902605,-23.6469651,-3.4037531,2.9435463
105.903172,-23.8658388,-3.437429,2.904149
105.7186167,-24.0868527,-3.470649,2.8643665
105.5366192,-24.3099775,-3.5034085,2.8242041
105.3572035,-24.5351836,-3.5357034,2.7836669
105.1803935,-24.7624412,-3.5675292,2.7427606
105.0062126,-24.9917201,-3.5988817,2.7014904
104.8346839,-25.2229899,-3.6297569,2.6598618
104.6658303,-25.4562199,-3.6601506,2.6178804
104.4996739,-25.6913791,-3.6900587,2.5755518
104.3362371,-25.9284364,-3.7194773,2.5328814
104.1755413,-26.1673604,-3.7484026,2.4898751
104.0176079,-26.4081193,-3.7768306,2.4465385
103.8624579,-26.6506812,-3.8047576,2.4028774
103.7101118,-26.8950139,-3.8321799,2.3588975
103.5605899,-27.141085,-3.8590938,2.3146047
103.413912,-27.3888618,-3.8854958,2.2700049
103.2700976,-27.6383116,-3.9113824,2.2251039
103.1291656,-27.8894012,-3.9367502,2.1799078
102.9911349,-28.1420973,-3.9615957,2.1344225
102.8560237,-28.3963664,-3.9859157,2.0886541
102.72385,-28.6521747,-4.009707,2.0426086
102.5946312,-28.9094883,-4.0329664,1.9962921
102.4683846,-29.1682731,-4.0556908,1.9497108
102.3451268,-29.4284948,-4.0778772,1.9028709
102.2248743,-29.6901188,-4.0995226,1.8557786
102.107643,-29.9531104,-4.1206243,1.8084401
101.9934484,-30.2174348,-4.1411793,1.7608617
101.8823056,-30.4830569,-4.161185,1.7130498
101.7742295,-30.7499414,-4.1806387,1.6650105
101.6692343,-31.0180529,-4.1995378,1.6167505
101.567334,-31.287356,-4.2178799,1.5682759
101.4685422,-31.5578148,-4.2356624,1.5195933
101.3728718,-31.8293934,-4.2528831,1.4707092
101.2803356,-32.1020559,-4.2695396,1.4216299
101.1909459,-32.3757661,-4.2856297,1.3723621
101.1047145,-32.6504877,-4.3011514,1.3229122
101.0216529,-32.9261842,-4.3161025,1.2732868
100.9417721,-33.2028191,-4.330481,1.2234926
100.8650826,-33.4803556,-4.3442851,1.173536
100.7915947,-33.7587569,-4.3575129,1.1234237
100.7213182,-34.0379862,-4.3701627,1.0731625
100.6542622,-34.3180064,-4.3822328,1.0227588
100.5904358,-34.5987803,-4.3937216,0.9722195
100.5298473,-34.8802707,-4.4046275,0.9215513
100.4725049,-35.1624402,-4.4149491,0.8707608
100.4184161,-35.4452514,-4.4246851,0.8198547
100.3675882,-35.7286668,-4.4338341,0.76884
100.3200277,-36.0126489,-4.442395,0.7177232
100.2757412,-36.2971599,-4.4503666,0.6665112
100.2347343,-36.582162,-4.4577478,0.6152108
100.1970127,-36.8676176,-4.4645377,0.5638288
100.1625812,-37.1534886,-4.4707354,0.512372
100.1312739,-37.4397193,-4.4746023,0.4774243
100.1007253,-37.7260329,-4.4746023,0.4774243
100.0701766,-38.0123465,-4.4746023,0.4774243
100.0396279,-38.2986601,-4.4746023,0.4774243
100.0090793,-38.5849738,-4.4746023,0.4774243
99.9785306,-38.8712874,-4.4746023,0.4774243
99.947982,-39.157601,-4.4746023,0.4774243
99.9174333,-39.4439146,-4.4746023,0.4774243
99.8868847,-39.7302282,-4.4746023,0.4774243
99.856336,-40.0165418,-4.4746023,0.4774243
99.8257874,-40.3028555,-4.4746023,0.4774243
99.7952387,-40.5891691,-4.4746023,0.4774243
99.7646901,-40.8754827,-4.4746023,0.4774243
99.7341414,-41.1617963,-4.4746023,0.4774243
99.7035928,-41.4481099,-4.4746023,0.4774243
