x,y,width
2.05179606,0.3,0.465
2.055978,0.3,0.465
2.06015994,0.3,0.465
2.06434188,0.3,0.465
2.06852385,0.3,0.465
2.07270579,0.3,0.465
2.07688773,0.3,0.465
2.08106967,0.3,0.465
2.08525161,0.3,0.465
2.08943358,0.3,0.465
2.09361552,0.3,0.465
2.09779746,0.3,0.465
2.1019794,0.3,0.465
2.10616137,0.3,0.465
2.11034331,0.3,0.465
2.11452525,0.3,0.465
2.11870719,0.3,0.465
2.12288913,0.3,0.465
2.1270711,0.3,0.465
2.13125304,0.3,0.465
2.13543498,0.3,0.465
2.13961692,0.3,0.465
2.14379889,0.3,0.465
2.14798083,0.3,0.465
2.15216277,0.3,0.465
2.15634471,0.3,0.465
2.16052665,0.3,0.465
2.16470862,0.3,0.465
2.16889056,0.3,0.465
2.1730725,0.3,0.465
2.17725444,0.3,0.465
2.18143641,0.3,0.465
2.18561835,0.3,0.465
2.18980029,0.3,0.465
2.19398223,0.3,0.465
2.19816417,0.3,0.465
2.20234614,0.3,0.465
2.20652808,0.3,0.465
2.21071002,0.3,0.465
2.21489196,0.3,0.465
2.21907393,0.3,0.465
2.22325587,0.3,0.465
2.22743781,0.3,0.465
2.23161975,0.3,0.465
2.23580169,0.3,0.465
2.23998366,0.3,0.465
2.2441656,0.3,0.465
2.24834754,0.3,0.465
2.25252948,0.3,0.465
2.25671145,0.3,0.465
2.26089339,0.3,0.465
2.26507533,0.3,0.465
2.26925727,0.3,0.465
2.27343921,0.3,0.465
2.27762118,0.3,0.465
2.28180312,0.3,0.465
2.28598506,0.3,0.465
2.290167,0.3,0.465
2.29434897,0.3,0.465
2.29853091,0.3,0.465
2.30271285,0.3,0.465
2.30689479,0.3,0.465
2.31107673,0.3,0.465
2.3152587,0.3,0.465
2.31944064,0.3,0.465
2.32362258,0.3,0.465
2.32780452,0.3,0.465
2.33198649,0.3,0.465
2.33616843,0.3,0.465
2.34035037,0.3,0.465
2.34453231,0.3,0.465
2.34871428,0.3,0.465
2.35289622,0.3,0.465
2.35707816,0.3,0.465
2.3612601,0.3,0.465
2.36544204,0.3,0.465
2.36962401,0.3,0.465
2.37380595,0.3,0.465
2.37798789,0.3,0.465
2.38216983,0.3,0.465
2.3863518,0.3,0.465
2.39053374,0.3,0.465
2.39471568,0.3,0.465
2.39889762,0.3,0.465
2.40307953,0.30001581,0.465
2.40726081,0.30008787,0.465
2.41144068,0.30021822,0.465
2.41561836,0.30040683,0.465
2.41979298,0.30065364,0.465
2.42396376,0.30095862,0.465
2.42812986,0.30132174,0.465
2.43229053,0.30174285,0.465
2.4364449,0.30222195,0.465
2.44059219,0.30275889,0.465
2.44473162,0.30335361,0.465
2.44886232,0.30400596,0.465
2.45298354,0.30471582,0.465
2.45709447,0.30548307,0.465
2.4611943,0.30630756,0.465
2.46528225,0.30718908,0.465
2.46935751,0.30812754,0.465
2.4734193,0.3091227,0.465
2.47746681,0.31017438,0.465
2.48149926,0.31128237,0.465
2.4855159,0.31244646,0.465
2.48951589,0.31366644,0.465
2.49349851,0.31494207,0.465
2.49746295,0.31627308,0.465
2.50140846,0.3176592,0.465
2.50533426,0.31910022,0.465
2.5092396,0.32059578,0.465
2.5131237,0.32214567,0.465
2.51698581,0.32374953,0.465
2.52082521,0.32540709,0.465
2.52464112,0.32711799,0.465
2.52843282,0.32888193,0.465
2.53219956,0.33069855,0.465
2.53594062,0.33256749,0.465
2.53965525,0.33448839,0.465
2.54334273,0.33646089,0.465
2.54700237,0.3384846,0.465
2.55063345,0.34055913,0.465
2.55423525,0.34268409,0.465
2.55780711,0.34485903,0.465
2.56134828,0.34708353,0.465
2.5648581,0.3493572,0.465
2.56833588,0.35167959,0.465
2.57178096,0.35405019,0.465
2.57519265,0.35646861,0.465
2.57857029,0.35893434,0.465
2.58191325,0.36144693,0.465
2.58522087,0.36400587,0.465
2.58849249,0.36661065,0.465
2.59172745,0.36926079,0.465
2.59492518,0.37195578,0.465
2.59808505,0.37469508,0.465
2.6012064,0.37747815,0.465
2.60428869,0.38030445,0.465
2.60733126,0.38317344,0.465
2.61033354,0.38608458,0.465
2.61329493,0.38903727,0.465
2.61621492,0.39203097,0.465
2.61909285,0.39506508,0.465
2.62192824,0.398139,0.465
2.62472049,0.40125216,0.465
2.62746906,0.40440393,0.465
2.63017347,0.40759371,0.465
2.63283312,0.41082087,0.465
2.63544753,0.41408481,0.465
2.63801619,0.41738487,0.465
2.64053862,0.42072039,0.465
2.64301428,0.42409077,0.465
2.64544275,0.42749532,0.465
2.64782349,0.43093341,0.465
2.65015611,0.43440435,0.465
2.6524401,0.43790745,0.465
2.65467504,0.44144205,0.465
2.65686051,0.44500746,0.465
2.65899603,0.44860299,0.465
2.66108124,0.45222795,0.465
2.66311575,0.45588162,0.465
2.66509908,0.45956328,0.465
2.66703093,0.46327224,0.465
2.66891088,0.46700778,0.465
2.6707386,0.47076915,0.465
2.6725137,0.47455563,0.465
2.67423582,0.47836647,0.465
2.67590466,0.48220098,0.465
2.67751992,0.48605835,0.465
2.67908121,0.48993789,0.465
2.68058832,0.49383879,0.465
2.68204086,0.49776033,0.465
2.68343862,0.50170173,0.465
2.6847813,0.50566224,0.465
2.68606863,0.50964108,0.465
2.6873004,0.51363747,0.465
2.68847631,0.51765066,0.465
2.68959618,0.52167984,0.465
2.69065977,0.52572423,0.465
2.6916669,0.52978305,0.465
2.69261733,0.53385555,0.465
2.69351094,0.53794086,0.465
2.69434746,0.54203826,0.465
2.69512683,0.54614691,0.465
2.69584884,0.55026603,0.465
2.69651334,0.55439478,0.465
2.69712024,0.55853244,0.465
2.69766942,0.56267814,0.465
2.69816073,0.56683107,0.465
2.69859411,0.57099048,0.465
2.69896947,0.5751555,0.465
2.69928675,0.57932538,0.465
2.69954586,0.58349925,0.465
2.69974677,0.58767633,0.465
2.69988942,0.59185581,0.465
2.69997381,0.59603688,0.465
2.69999991,0.6002187,0.465
2.69996772,0.60440049,0.465
2.69987724,0.60858144,0.465
2.69972847,0.61276068,0.465
2.6995215,0.61693749,0.465
2.6992563,0.62111097,0.465
2.69893293,0.62528037,0.465
2.69855151,0.62944485,0.465
2.69811207,0.6336036,0.465
2.69761467,0.63775584,0.465
2.69705946,0.64190073,0.465
2.69644653,0.64603749,0.465
2.695776,0.65016528,0.465
2.69504799,0.65428335,0.465
2.69426265,0.65839086,0.465
2.69342013,0.66248703,0.465
2.69252058,0.66657105,0.465
2.69156421,0.67064214,0.465
2.69055117,0.67469949,0.465
2.68948167,0.67874232,0.465
2.68835595,0.68276988,0.465
2.68717416,0.68678133,0.465
2.6859366,0.69077592,0.465
2.68464345,0.69475287,0.465
2.68329501,0.69871143,0.465
2.68189149,0.70265079,0.465
2.68043322,0.7065702,0.465
2.67892044,0.71046891,0.465
2.67735348,0.71434617,0.465
2.67573264,0.71820117,0.465
2.67405819,0.72203325,0.465
2.67233049,0.72584157,0.465
2.67054987,0.72962547,0.465
2.66871669,0.73338417,0.465
2.66683131,0.73711695,0.465
2.66489406,0.74082309,0.465
2.66290533,0.74450187,0.465
2.66086551,0.74815257,0.465
2.65877502,0.75177447,0.465
2.65663425,0.75536688,0.465
2.65444359,0.75892911,0.465
2.65220349,0.76246044,0.465
2.6499144,0.76596021,0.465
2.64757674,0.76942776,0.465
2.64519096,0.77286234,0.465
2.64275754,0.77626335,0.465
2.64027696,0.77963013,0.465
2.6377497,0.78296199,0.465
2.63517621,0.7862583,0.465
2.63255703,0.7895184,0.465
2.62989267,0.79274169,0.465
2.62718364,0.79592751,0.465
2.62443048,0.79907529,0.465
2.62163367,0.80218437,0.465
2.61879381,0.80525415,0.465
2.61591144,0.80828406,0.465
2.61298713,0.8112735,0.465
2.61002142,0.81422187,0.465
2.60701488,0.81712863,0.465
2.60396814,0.81999318,0.465
2.60088174,0.82281498,0.465
2.59775634,0.82559352,0.465
2.59459248,0.8283282,0.465
2.59139082,0.83101851,0.465
2.58815199,0.83366394,0.465
2.58487659,0.83626395,0.465
2.58156525,0.83881806,0.465
2.57821863,0.84132576,0.465
2.57483739,0.84378657,0.465
2.57142216,0.84620001,0.465
2.56797363,0.8485656,0.465
2.56449246,0.85088289,0.465
2.56097934,0.85315143,0.465
2.55743493,0.8553708,0.465
2.55385992,0.85754052,0.465
2.55025503,0.85966023,0.465
2.54662092,0.86172945,0.465
2.54295834,0.86374782,0.465
2.53926795,0.86571495,0.465
2.53555053,0.86763045,0.465
2.53180677,0.86949393,0.465
2.52803739,0.87130506,0.465
2.52424311,0.87306345,0.465
2.52042471,0.8747688,0.465
2.51658291,0.87642075,0.465
2.51271846,0.87801897,0.465
2.50883208,0.87956319,0.465
2.50492458,0.88105308,0.465
2.50099668,0.88248834,0.465
2.49704916,0.88386873,0.465
2.49308277,0.88519395,0.465
2.48909832,0.88646376,0.465
2.48509653,0.88767792,0.465
2.48107821,0.88883616,0.465
2.47704414,0.88993827,0.465
2.4729951,0.89098404,0.465
2.46893187,0.89197329,0.465
2.46485526,0.89290578,0.465
2.46076602,0.89378136,0.465
2.45666499,0.89459985,0.465
2.45255295,0.8953611,0.465
2.44843071,0.89606496,0.465
2.44429905,0.89671131,0.465
2.44015878,0.89729997,0.465
2.43601068,0.89783088,0.465
2.43185562,0.89830389,0.465
2.42769435,0.89871897,0.465
2.42352771,0.899076,0.465
2.41935648,0.89937489,0.465
2.4151815,0.89961561,0.465
2.41100358,0.89979813,0.465
2.40682353,0.89992239,0.465
2.40264213,0.89998836,0.465
2.39846022,0.90000396,0.465
2.39427861,0.90005457,0.465
2.39009811,0.90016347,0.465
2.38591956,0.9003306,0.465
2.38174371,0.90055599,0.465
2.37757143,0.90083958,0.465
2.3734035,0.90118128,0.465
2.36924073,0.90158106,0.465
2.36508396,0.9020388,0.465
2.36093394,0.90255447,0.465
2.35679154,0.90312792,0.465
2.35265754,0.90375906,0.465
2.34853272,0.90444777,0.465
2.34441792,0.9051939,0.465
2.34031389,0.90599733,0.465
2.33622147,0.90685788,0.465
2.33214147,0.9077754,0.465
2.32807464,0.90874968,0.465
2.32402176,0.90978057,0.465
2.31998367,0.91086786,0.465
2.31596112,0.91201134,0.465
2.31195492,0.91321077,0.465
2.30796582,0.91446594,0.465
2.3039946,0.91577658,0.465
2.30004201,0.91714245,0.465
2.29610886,0.91856328,0.465
2.29219593,0.9200388,0.465
2.28830391,0.92156871,0.465
2.28443361,0.92315274,0.465
2.28058575,0.92479056,0.465
2.27676111,0.92648184,0.465
2.27296041,0.92822631,0.465
2.2691844,0.93002355,0.465
2.2654338,0.93187329,0.465
2.26170936,0.93377508,0.465
2.2580118,0.93572865,0.465
2.25434181,0.93773355,0.465
2.25070014,0.93978942,0.465
2.24708748,0.94189584,0.465
2.24350452,0.94405242,0.465
2.23995198,0.94625874,0.465
2.23643052,0.94851435,0.465
2.23294086,0.95081886,0.465
2.22948366,0.95317176,0.465
2.22605961,0.95557263,0.465
2.22266934,0.95802099,0.465
2.21931354,0.96051639,0.465
2.21599284,0.96305832,0.465
2.2127079,0.96564627,0.465
2.20945935,0.96827979,0.465
2.20624782,0.97095831,0.465
2.20307397,0.97368135,0.465
2.19993834,0.97644837,0.465
2.19684162,0.9792588,0.465
2.19378438,0.98211216,0.465
2.19076719,0.98500785,0.465
2.18779065,0.9879453,0.465
2.18485536,0.99092397,0.465
2.18196189,0.99394326,0.465
2.17911075,0.9970026,0.465
2.17630257,1.00010139,0.465
2.17353783,1.003239,0.465
2.17081713,1.00641486,0.465
2.16814092,1.00962834,0.465
2.1655098,1.01287881,0.465
2.16292422,1.01616564,0.465
2.16038472,1.01948817,0.465
2.15789178,1.0228458,0.465
2.15544588,1.02623784,0.465
2.1530475,1.02966366,0.465
2.15069712,1.03312257,0.465
2.14839519,1.03661391,0.465
2.14614213,1.04013699,0.465
2.14393839,1.04369115,0.465
2.14178442,1.04727567,0.465
2.13968064,1.05088986,0.465
2.13762744,1.05453306,0.465
2.13562521,1.05820449,0.465
2.13367434,1.06190349,0.465
2.13177525,1.06562931,0.465
2.12992827,1.06938126,0.465
2.12813376,1.07315856,0.465
2.12639208,1.07696055,0.465
2.12470356,1.08078642,0.465
2.12306856,1.08463545,0.465
2.12148735,1.08850692,0.465
2.11996026,1.09240005,0.465
2.11848759,1.09631406,0.465
2.11706964,1.10024826,0.465
2.11570665,1.10420181,0.465
2.11439892,1.10817399,0.465
2.11314666,1.11216402,0.465
2.11195014,1.11617109,0.465
2.1108096,1.12019448,0.465
2.10972528,1.12423338,0.465
2.10869733,1.12828698,0.465
2.10772599,1.13235453,0.465
2.10681147,1.13643522,0.465
2.10595389,1.14052824,0.465
2.10515346,1.14463284,0.465
2.10441033,1.14874821,0.465
2.10372462,1.15287351,0.465
2.10309651,1.15700799,0.465
2.10252606,1.16115081,0.465
2.10201345,1.16530119,0.465
2.10155871,1.16945829,0.465
2.10116196,1.17362136,0.465
2.10082329,1.17778953,0.465
2.10054276,1.18196202,0.465
2.10032043,1.18613802,0.465
2.10015633,1.19031672,0.465
2.10005046,1.19449728,0.465
2.10000291,1.19867892,0.465
2.10001365,1.20286083,0.465
2.10008265,1.20704217,0.465
2.10020997,1.21122213,0.465
2.10039552,1.21539993,0.465
2.1006393,1.21957473,0.465
2.10094125,1.22374572,0.465
2.10130131,1.22791212,0.465
2.10171939,1.23207309,0.465
2.10219546,1.23622782,0.465
2.10272937,1.2403755,0.465
2.10332106,1.24451535,0.465
2.10397041,1.24864653,0.465
2.10467727,1.25276826,0.465
2.10544152,1.25687976,0.465
2.10626301,1.26098019,0.465
2.10714159,1.26506877,0.465
2.10807705,1.26914472,0.465
2.10906924,1.27320723,0.465
2.11011798,1.27725549,0.465
2.11122303,1.28128875,0.465
2.11238421,1.28530623,0.465
2.11360125,1.28930712,0.465
2.11487397,1.29329067,0.465
2.1162021,1.2972561,0.465
2.11758534,1.3012026,0.465
2.11902348,1.30512945,0.465
2.12051622,1.30903587,0.465
2.12206326,1.31292111,0.465
2.12366433,1.31678439,0.465
2.12531907,1.32062499,0.465
2.12702721,1.32444216,0.465
2.12878836,1.32823515,0.465
2.13060222,1.33200321,0.465
2.13246846,1.33574562,0.465
2.13438666,1.33946163,0.465
2.13635646,1.34315058,0.465
2.1383775,1.34681169,0.465
2.14044939,1.35044427,0.465
2.14257171,1.35404763,0.465
2.14474404,1.35762105,0.465
2.14696599,1.36116384,0.465
2.14923708,1.36467534,0.465
2.15155692,1.3681548,0.465
2.15392503,1.37160162,0.465
2.15634096,1.37501505,0.465
2.15880423,1.37839452,0.465
2.16131436,1.38173931,0.465
2.1638709,1.38504876,0.465
2.16647331,1.38832227,0.465
2.16912108,1.39155921,0.465
2.17181373,1.39475889,0.465
2.17455072,1.39792074,0.465
2.17733151,1.40104413,0.465
2.18015559,1.40412846,0.465
2.18302236,1.40717313,0.465
2.18593131,1.41017754,0.465
2.18888184,1.41314109,0.465
2.19187341,1.41606324,0.465
2.19490542,1.41894339,0.465
2.19797727,1.421781,0.465
2.20108839,1.42457553,0.465
2.20423815,1.42732641,0.465
2.20742595,1.43003313,0.465
2.21065119,1.43269515,0.465
2.21391321,1.43531193,0.465
2.21721138,1.43788302,0.465
2.2205451,1.44040785,0.465
2.22391365,1.44288597,0.465
2.22731646,1.44531693,0.465
2.23075278,1.44770019,0.465
2.23422201,1.45003533,0.465
2.23772346,1.45232187,0.465
2.24125644,1.45455939,0.465
2.24482026,1.45674744,0.465
2.24841423,1.4588856,0.465
2.25203766,1.46097345,0.465
2.25568983,1.4630106,0.465
2.25937005,1.46499663,0.465
2.2630776,1.46693118,0.465
2.26681176,1.46881386,0.465
2.27057181,1.47064431,0.465
2.274357,1.47242217,0.465
2.27816658,1.47414708,0.465
2.28199986,1.47581871,0.465
2.28585606,1.47743676,0.465
2.28973446,1.4790009,0.465
2.29363425,1.48051083,0.465
2.29755474,1.48196625,0.465
2.30149512,1.48336689,0.465
2.30545467,1.48471245,0.465
2.30943255,1.48600269,0.465
2.31342804,1.48723734,0.465
2.31744036,1.48841622,0.465
2.32146873,1.489539,0.465
2.32551234,1.49060556,0.465
2.32957044,1.49161563,0.465
2.33364222,1.49256906,0.465
2.3377269,1.49346561,0.465
2.34182367,1.49430513,0.465
2.34593175,1.4950875,0.465
2.35005036,1.49581251,0.465
2.35417863,1.49648001,0.465
2.35831584,1.49708994,0.465
2.36246115,1.49764212,0.465
2.36661372,1.49813646,0.465
2.3707728,1.4985729,0.465
2.37493755,1.49895129,0.465
2.37910719,1.4992716,0.465
2.38328088,1.49953377,0.465
2.38745781,1.49973771,0.465
2.3916372,1.49988342,0.465
2.39581818,1.49997084,0.465
2.4,1.5,0.465
2.40418182,1.50002916,0.465
2.4083628,1.50011658,0.465
2.41254219,1.50026229,0.465
2.41671912,1.50046623,0.465
2.42089281,1.5007284,0.465
2.42506245,1.50104871,0.465
2.4292272,1.5014271,0.465
2.43338628,1.50186354,0.465
2.43753885,1.50235788,0.465
2.44168416,1.50291006,0.465
2.44582137,1.50351999,0.465
2.44994964,1.50418749,0.465
2.45406825,1.5049125,0.465
2.45817633,1.50569487,0.465
2.4622731,1.50653439,0.465
2.46635778,1.50743094,0.465
2.47042956,1.50838437,0.465
2.47448766,1.50939444,0.465
2.47853127,1.510461,0.465
2.48255964,1.51158378,0.465
2.48657196,1.51276266,0.465
2.49056745,1.51399731,0.465
2.49454533,1.51528755,0.465
2.49850488,1.51663311,0.465
2.50244526,1.51803375,0.465
2.50636575,1.51948917,0.465
2.51026554,1.5209991,0.465
2.51414394,1.52256324,0.465
2.51800014,1.52418129,0.465
2.52183342,1.52585292,0.465
2.525643,1.52757783,0.465
2.52942819,1.52935569,0.465
2.53318824,1.53118614,0.465
2.5369224,1.53306882,0.465
2.54062995,1.53500337,0.465
2.54431017,1.5369894,0.465
2.54796234,1.53902655,0.465
2.55158577,1.5411144,0.465
2.55517974,1.54325256,0.465
2.55874356,1.54544061,0.465
2.56227654,1.54767813,0.465
2.56577799,1.54996467,0.465
2.56924722,1.55229981,0.465
2.57268354,1.55468307,0.465
2.57608635,1.55711403,0.465
2.5794549,1.55959215,0.465
2.58278862,1.56211698,0.465
2.58608679,1.56468807,0.465
2.58934881,1.56730485,0.465
2.59257405,1.56996687,0.465
2.59576185,1.57267359,0.465
2.59891161,1.57542447,0.465
2.60202273,1.578219,0.465
2.60509458,1.58105661,0.465
2.60812659,1.58393676,0.465
2.61111816,1.58685891,0.465
2.61406869,1.58982246,0.465
2.61697764,1.59282687,0.465
2.61984441,1.59587154,0.465
2.62266849,1.59895587,0.465
2.62544928,1.60207926,0.465
2.62818627,1.60524111,0.465
2.63087892,1.60844079,0.465
2.63352669,1.61167773,0.465
2.6361291,1.61495124,0.465
2.63868564,1.61826069,0.465
2.64119577,1.62160548,0.465
2.64365904,1.62498495,0.465
2.64607497,1.62839838,0.465
2.64844308,1.6318452,0.465
2.65076292,1.63532466,0.465
2.65303401,1.63883616,0.465
2.65525596,1.64237895,0.465
2.65742829,1.64595237,0.465
2.65955061,1.64955573,0.465
2.6616225,1.65318831,0.465
2.66364354,1.65684942,0.465
2.66561334,1.66053837,0.465
2.66753154,1.66425438,0.465
2.66939778,1.66799679,0.465
2.67121164,1.67176485,0.465
2.67297279,1.67555784,0.465
2.67468093,1.67937501,0.465
2.67633567,1.68321561,0.465
2.67793674,1.68707889,0.465
2.67948378,1.69096413,0.465
2.68097652,1.69487055,0.465
2.68241466,1.6987974,0.465
2.6837979,1.7027439,0.465
2.68512603,1.70670933,0.465
2.68639875,1.71069288,0.465
2.68761579,1.71469377,0.465
2.68877697,1.71871125,0.465
2.68988202,1.72274451,0.465
2.69093076,1.72679277,0.465
2.69192295,1.73085528,0.465
2.69285841,1.73493123,0.465
2.69373699,1.73901981,0.465
2.69455848,1.74312024,0.465
2.69532273,1.74723174,0.465
2.69602959,1.75135347,0.465
2.69667894,1.75548465,0.465
2.69727063,1.7596245,0.465
2.69780454,1.76377218,0.465
2.69828061,1.76792691,0.465
2.69869869,1.77208788,0.465
2.69905875,1.77625428,0.465
2.6993607,1.78042527,0.465
2.69960448,1.78460007,0.465
2.69979003,1.78877787,0.465
2.69991735,1.79295783,0.465
2.69998635,1.79713917,0.465
2.69999709,1.80132108,0.465
2.69994954,1.80550272,0.465
2.69984367,1.80968328,0.465
2.69967957,1.81386198,0.465
2.69945724,1.81803798,0.465
2.69917671,1.82221047,0.465
2.69883804,1.82637864,0.465
2.69844129,1.83054171,0.465
2.69798655,1.83469881,0.465
2.69747394,1.83884919,0.465
2.69690349,1.84299201,0.465
2.69627538,1.84712649,0.465
2.69558967,1.85125179,0.465
2.69484654,1.85536716,0.465
2.69404611,1.85947176,0.465
2.69318853,1.86356478,0.465
2.69227401,1.86764547,0.465
2.69130267,1.87171302,0.465
2.69027472,1.87576662,0.465
2.6891904,1.87980552,0.465
2.68804986,1.88382891,0.465
2.68685334,1.88783598,0.465
2.68560108,1.89182601,0.465
2.68429335,1.89579819,0.465
2.68293036,1.89975174,0.465
2.68151241,1.90368594,0.465
2.68003974,1.90759995,0.465
2.67851265,1.91149308,0.465
2.67693144,1.91536455,0.465
2.67529644,1.91921358,0.465
2.67360792,1.92303945,0.465
2.67186624,1.92684144,0.465
2.67007173,1.93061874,0.465
2.66822475,1.93437069,0.465
2.66632566,1.93809651,0.465
2.66437479,1.94179551,0.465
2.66237256,1.94546694,0.465
2.66031936,1.94911014,0.465
2.65821558,1.95272433,0.465
2.65606161,1.95630885,0.465
2.65385787,1.95986301,0.465
2.65160481,1.96338609,0.465
2.64930288,1.96687743,0.465
2.6469525,1.97033634,0.465
2.64455412,1.97376216,0.465
2.64210822,1.9771542,0.465
2.63961528,1.98051183,0.465
2.63707578,1.98383436,0.465
2.6344902,1.98712119,0.465
2.63185908,1.99037166,0.465
2.62918287,1.99358514,0.465
2.62646217,1.996761,0.465
2.62369743,1.99989861,0.465
2.62088925,2.0029974,0.465
2.61803811,2.00605674,0.465
2.61514464,2.00907603,0.465
2.61220935,2.0120547,0.465
2.60923281,2.01499215,0.465
2.60621562,2.01788784,0.465
2.60315838,2.0207412,0.465
2.60006166,2.02355163,0.465
2.59692603,2.02631865,0.465
2.59375218,2.02904169,0.465
2.59054065,2.03172021,0.465
2.5872921,2.03435373,0.465
2.58400716,2.03694168,0.465
2.58068646,2.03948361,0.465
2.57733066,2.04197901,0.465
2.57394039,2.04442737,0.465
2.57051634,2.04682824,0.465
2.56705914,2.04918114,0.465
2.56356948,2.05148565,0.465
2.56004802,2.05374126,0.465
2.55649548,2.05594758,0.465
2.55291252,2.05810416,0.465
2.54929986,2.06021058,0.465
2.54565819,2.06226645,0.465
2.5419882,2.06427135,0.465
2.53829064,2.06622492,0.465
2.5345662,2.06812671,0.465
2.5308156,2.06997645,0.465
2.52703959,2.07177369,0.465
2.52323889,2.07351816,0.465
2.51941425,2.07520944,0.465
2.51556639,2.07684726,0.465
2.51169609,2.07843129,0.465
2.50780407,2.0799612,0.465
2.50389114,2.08143672,0.465
2.49995799,2.08285755,0.465
2.4960054,2.08422342,0.465
2.49203418,2.08553406,0.465
2.48804508,2.08678923,0.465
2.48403888,2.08798866,0.465
2.48001633,2.08913214,0.465
2.47597824,2.09021943,0.465
2.47192536,2.09125032,0.465
2.46785853,2.0922246,0.465
2.46377853,2.09314212,0.465
2.45968611,2.09400267,0.465
2.45558208,2.0948061,0.465
2.45146728,2.09555223,0.465
2.44734246,2.09624094,0.465
2.44320846,2.09687208,0.465
2.43906606,2.09744553,0.465
2.43491604,2.0979612,0.465
2.43075927,2.09841894,0.465
2.4265965,2.09881872,0.465
2.42242857,2.09916042,0.465
2.41825629,2.09944401,0.465
2.41408044,2.0996694,0.465
2.40990189,2.09983653,0.465
2.40572139,2.09994543,0.465
2.40153978,2.09999604,0.465